condition,direction,subsample_seed,model_seed,model,source_n,target_n,label_level,evaluation_class_set,n_classes,target_coverage,classifier,accuracy,balanced_accuracy,macro_f1,weighted_f1,neighbor_agreement_k15,neighbor_agreement_k30,neighbor_agreement_k50,source_training_epochs,query_adaptation_epochs,source_runtime,query_runtime,gpu_peak_allocated_mb,gpu_peak_reserved_mb,process_peak_rss_mb,source_latent_drift,target_asw,target_knn_purity_15
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7593436645396536,0.6025368988890389,0.5750568150836282,0.7449853591070724,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7560012154360377,0.5781112539831929,0.548409507631763,0.7350010613018181,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,logreg,0.780309936189608,0.627057698283556,0.6291199038094462,0.7648177519507918,0.7190924744252002,0.7011850501367365,0.6808325736858097,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,0.10057218372821808,0.7324095911949685
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7790945001519295,0.6031535480225367,0.5890924281902541,0.75337330272298,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7742327560012154,0.578094299593015,0.5682918139706792,0.7442593677467018,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7821482602118003,0.6316778487833339,0.6213208026679086,0.7735143023330544,0.6934140191628846,0.6788401412002016,0.6582208774583964,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7555219364599093,0.5721048282761652,0.5441412105435488,0.7397282693542123,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7524962178517398,0.5490631278876247,0.5191376890055854,0.7305534474135693,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7767019667170953,0.6036720552836272,0.6058725616835867,0.7602175161209623,0.7126575895108422,0.6950781643973778,0.6749349470499243,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7770045385779123,0.5758614482055895,0.5604527699443496,0.7498970384517191,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7709531013615734,0.5476758231454742,0.5371044476806596,0.7397027092654398,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,common,8,1.0,logreg,0.890625,0.8017653355735803,0.8029517859278875,0.884697095576177,0.8307783018867925,0.8175904088050315,0.8049941037735849,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,0.23994863033294678,0.8624213836477987
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn15,0.8823702830188679,0.7717855292387172,0.7773572969858027,0.8730388502936968,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn30,0.8767688679245284,0.758777291675726,0.7638496957931897,0.8664930097736935,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,common,8,1.0,logreg,0.8891509433962265,0.7734513511847491,0.7832078317130797,0.881528747966626,0.8599056603773585,0.8486045597484279,0.8377181603773585,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,0.23817433416843414,0.8771619496855345
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,common,8,1.0,knn15,0.8994693396226415,0.7708326161830132,0.8016946870871315,0.8864076601364437,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,common,8,1.0,knn30,0.8856132075471698,0.7361557114808321,0.765137877079204,0.867785163421132,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.890625,0.8017653355735803,0.8029517859278875,0.884697095576177,0.8307783018867925,0.8175904088050315,0.8049941037735849,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8823702830188679,0.7717855292387172,0.7773572969858027,0.8730388502936968,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8767688679245284,0.758777291675726,0.7638496957931897,0.8664930097736935,,,,200.0,200.0,65.14600938799776,53.72145661700051,406.35498046875,420.0,2832.16796875,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.8891509433962265,0.7734513511847491,0.7832078317130797,0.881528747966626,0.8599056603773585,0.8486045597484279,0.8377181603773585,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8994693396226415,0.7708326161830132,0.8016946870871315,0.8864076601364437,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,0.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8856132075471698,0.7361557114808321,0.765137877079204,0.867785163421132,,,,200.0,200.0,98.26710922599887,99.0778437179979,428.06494140625,450.0,2832.16796875,0.016342682763934135,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,logreg,0.7815253722272866,0.6550924801671061,0.6255486985840646,0.7722010419483991,0.7017319963536919,0.6844120328167731,0.664721969006381,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,0.12450183928012848,0.7250982704402515
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7560012154360377,0.6021949139266634,0.567755298904838,0.7390074684639991,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7487085992099666,0.5833176899831483,0.5429083025855546,0.727970343304709,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,logreg,0.8097842601033121,0.6684071460198265,0.6444078815914094,0.7886752256417521,0.7067963131773524,0.6836017421249874,0.6603767851716804,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,0.11258271336555481,0.7312499999999998
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn15,0.764813126709207,0.6033081272185828,0.5757654296804675,0.7332612392867333,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7481008811911273,0.5666620016904615,0.5351688720316724,0.7122845915291339,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7773071104387292,0.6266268888696529,0.60203241615354,0.7673764570368775,0.6965809379727684,0.6789309127584469,0.6594311649016642,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7543116490166415,0.5727878040247091,0.5388050964322658,0.7362177050138187,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7449319213313161,0.5538666251529389,0.5144441862367979,0.7231033358302458,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.8084720121028744,0.639530988822359,0.615428856056778,0.7867113017605972,0.7017448310640444,0.6786888552697933,0.6554372163388805,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7609682299546142,0.5712535965638683,0.543899767597339,0.7280561065369573,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7449319213313161,0.5381725890809284,0.5074084505182567,0.7080146424870931,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,common,8,1.0,logreg,0.8953419811320755,0.7928724365595453,0.7992317133166493,0.887817621620286,0.8357311320754717,0.8200176886792453,0.8047228773584906,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,0.2397039383649826,0.8637775157232704
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn15,0.8747051886792453,0.7625853609612021,0.7662264864610868,0.8667400116771793,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn30,0.8685141509433962,0.7534742794772791,0.7572745794971947,0.8609660000081716,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,common,8,1.0,logreg,0.9083136792452831,0.8076178558012234,0.8208265368284247,0.9017479917072452,0.8379716981132076,0.8187893081761006,0.8013974056603774,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,0.2381773144006729,0.8717570754716981
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,common,8,1.0,knn15,0.8835495283018868,0.7583324456415954,0.7730557539011872,0.8738354501650909,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,common,8,1.0,knn30,0.8747051886792453,0.7474587053237607,0.7578410198260322,0.8640610785279198,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.8953419811320755,0.7928724365595453,0.7992317133166493,0.887817621620286,0.8357311320754717,0.8200176886792453,0.8047228773584906,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8747051886792453,0.7625853609612021,0.7662264864610868,0.8667400116771793,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8685141509433962,0.7534742794772791,0.7572745794971947,0.8609660000081716,,,,200.0,200.0,63.828339552001125,52.155980888997874,406.35498046875,420.0,2835.48828125,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.9083136792452831,0.8076178558012234,0.8208265368284247,0.9017479917072452,0.8379716981132076,0.8187893081761006,0.8013974056603774,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8835495283018868,0.7583324456415954,0.7730557539011872,0.8738354501650909,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,1.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8747051886792453,0.7474587053237607,0.7578410198260322,0.8640610785279198,,,,200.0,200.0,100.51128013499692,95.96370978800041,428.06494140625,450.0,2835.48828125,0.017328999936580658,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,logreg,0.7842601033120632,0.6448678074785307,0.6419409045462076,0.7739592960790973,0.7177554947837537,0.7005773321178974,0.6825828015800669,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,0.14386533200740814,0.7193789308176101
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7681555758128229,0.6065937886421505,0.592388153166512,0.7474003537696013,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7563050744454574,0.577306599909544,0.5590678072830093,0.7291511412181129,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,logreg,0.8137344272257673,0.6702453090180267,0.6503793191563322,0.792050438402081,0.7006786184543705,0.6834498126202776,0.6644910361592221,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,0.10501420497894287,0.7315841194968553
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7681555758128229,0.5917063492612642,0.5638905611875202,0.7367695694804401,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7575205104831358,0.5696581222035513,0.5352151722401771,0.721477435242629,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7767019667170953,0.6112418407551563,0.6080094158169087,0.7665996858041659,0.7102571860816943,0.6930711043872921,0.6754493192133131,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7655068078668684,0.5765389912769615,0.56101966502968,0.7433625988490277,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7534039334341907,0.5485941751128436,0.5302746468841509,0.7249064157669427,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.8090771558245083,0.6402813989078899,0.6206033474516222,0.787140982400739,0.693857791225416,0.6769641956631366,0.6579001512859303,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7649016641452345,0.5635307667213864,0.5349291035931915,0.7325984497755863,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7534039334341907,0.5405705297744017,0.5053214844845518,0.7165626483306851,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,common,8,1.0,logreg,0.9065448113207547,0.8075183715384845,0.8145693496366909,0.8971241508171031,0.8530267295597485,0.8408411949685535,0.8279599056603774,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,0.24987976253032684,0.8634433962264152
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn15,0.8862028301886793,0.7615560821854189,0.7736745016997588,0.8736523326150338,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn30,0.879127358490566,0.7445008344446755,0.7571853194309366,0.8647261933667679,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,common,8,1.0,logreg,0.9030070754716981,0.8009550467503099,0.78954320403398,0.8872956740486296,0.836497641509434,0.8225825471698113,0.8082606132075472,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,0.23753497004508972,0.877378144654088
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,common,8,1.0,knn15,0.8879716981132075,0.7640679596617901,0.7611863292017269,0.8703522094860741,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,common,8,1.0,knn30,0.8811910377358491,0.7508381452507573,0.745403350166329,0.8617728275106807,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.9065448113207547,0.8075183715384845,0.8145693496366909,0.8971241508171031,0.8530267295597485,0.8408411949685535,0.8279599056603774,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8862028301886793,0.7615560821854189,0.7736745016997588,0.8736523326150338,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,scvi_matched,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.879127358490566,0.7445008344446755,0.7571853194309366,0.8647261933667679,,,,200.0,200.0,65.26615481099725,53.81743649700002,406.35498046875,420.0,2978.90625,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,logreg,0.9030070754716981,0.8009550467503099,0.78954320403398,0.8872956740486296,0.836497641509434,0.8225825471698113,0.8082606132075472,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn15,0.8879716981132075,0.7640679596617901,0.7611863292017269,0.8703522094860741,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,2.0,0,totalvi,3994,3994,l1,per_run_eligible,8,1.0,knn30,0.8811910377358491,0.7508381452507573,0.745403350166329,0.8617728275106807,,,,200.0,200.0,100.1846469230004,96.7884381349977,428.06494140625,450.0,3258.94140625,0.019789932295680046,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,logreg,0.7684594348222424,0.6294577084015319,0.6260252815400253,0.7614321337711049,0.6878152537222729,0.6717714980249165,0.6540018231540564,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,0.1321038156747818,0.715055031446541
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn15,0.7529626253418414,0.5817127958846493,0.5714225780424067,0.7350376725594288,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7547857793983591,0.5701726415066622,0.5605118984645995,0.7304571812389832,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,logreg,0.8164691583105439,0.70038590816547,0.6737767629453568,0.8022823068001259,0.7080117492150309,0.6893244201357237,0.666934062594956,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,0.11655472964048386,0.73187893081761
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn15,0.772105742935278,0.633326740781695,0.6071968242916049,0.7505840721325765,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,common,19,0.9702240566037735,knn30,0.7629899726526892,0.5979503059216013,0.5691067644522905,0.7356680405320567,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.7615733736762481,0.5990677232558677,0.5917143810615626,0.7541064032637615,0.6838325769036813,0.6673121533030761,0.6494160363086233,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7506807866868381,0.5544543464769294,0.5432277682697335,0.7317410241397211,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.751285930408472,0.5424926742305821,0.5312216095233817,0.7260426704783809,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,logreg,0.8139183055975794,0.6670184972082741,0.6400618436090728,0.7979614454710793,0.7027534039334342,0.6840141200201714,0.6615854765506808,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn15,0.7682299546142208,0.6009801316337667,0.5747152854983587,0.7455859279668793,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,totalvi,3994,3994,l2,per_run_eligible,20,0.9743514150943396,knn30,0.7597579425113464,0.5680734206920228,0.5395379877134571,0.7312978624145826,,,,200.0,200.0,98.59937662899756,96.88269174900051,428.06494140625,450.0,3730.25,0.017614785581827164,,
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,common,8,1.0,logreg,0.9056603773584906,0.794909018631921,0.8139571489500766,0.8974582632054992,0.8448309748427673,0.8311517295597484,0.8179658018867925,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,0.26054835319519043,0.8570558176100629
size_matched_A,pbmc10k_to_pbmc5k,3.0,0,scvi_matched,3994,3994,l1,common,8,1.0,knn15,0.894752358490566,0.7641199577999709,0.7854927752199494,0.8807899250609502,,,,200.0,200.0,65.04328433299816,53.611313880002854,406.35498046875,420.0,3481.84375,0.0,,
